path,transcript
output-wav/f3wav00299.wav,keluarganya ceramah cm dia Mungkin dia tak nak jadi diri dia sendiri
output-wav/f3wav00300.wav,Kita sebagai apa kau datang kita memang berbakat dalam bidang tu dia dah pos kalau kita pandai guna je lah
output-wav/f3wav00301.wav,ini baru lepas solat dia datang sekarang
output-wav/f3wav00302.wav,badan investigator and Dia orang punya media every badan tu jalankan tugas tugas seorang
output-wav/f3wav00303.wav,Sebenarnya aku nak buat Sebenarnya kalau aku kembali ke situ Apa yang nak buat
output-wav/f3wav00304.wav,lebih sayu dia juga sempat memuat naik status WhatsApp beberapa jam sebelum pemergiannya
output-wav/f3wav00305.wav,cuaca Kuala minum susu apa namanya Biasanya I Wonder Kuala Lumpur sekarang nak ronda stylish pula
output-wav/f3wav00306.wav,boleh kena dekat apa apa situasi tu Jadi bila macam tu tu maksud Sofia yang macam Jangan cakap
output-wav/f3wav00307.wav,bagi saya sekarang bukan tindakan dah jadi macam semalam
output-wav/f3wav00308.wav,sambil lewa Jadi bila kita terlalu berlembut tahu sebenarnya Dulu baru mungkin dia orang akan
output-wav/f3wav00309.wav,belajar menjual kena reject semua kan so daripada situlah yang saya terus macam
output-wav/f3wav00310.wav,cerita Melayu dulu baru dia buat apa boleh buat
output-wav/f3wav00311.wav,benda benda nak buat tu macam mana nak buat ni macam mana Dah lupa dah okey
output-wav/f3wav00312.wav,apa adanya momentum dalam internet telefon muda lagi kan
output-wav/f3wav00313.wav,perbezaan bila lelaki dengan lelaki
output-wav/f3wav00314.wav,Jadi kalau yang makan orang
output-wav/f3wav00315.wav,membahayakan semua orang dia Bukanlah macam terus nak cakap kasar representatives to people pun kena ada
output-wav/f3wav00316.wav,tetek MRT
output-wav/f3wav00317.wav,macam mana nak mencari orang yang berminat bolehlah
output-wav/f3wav00318.wav,tak ada moment moment desktop
output-wav/f3wav00319.wav,lagi senarai nombor Proton
output-wav/f3wav00320.wav,sebab dia tak jadi diri sendiri kalau dia jaga diri sendiri dia akan ada satu
output-wav/f3wav00321.wav,70 ribu total yuran untuk dia berbanding
output-wav/f3wav00322.wav,ada kelas Bila lelaki tu asyik cam gambar
output-wav/f3wav00323.wav,why why so so sorry for the Japanese respective abang minta duit kereta automatik
output-wav/f3wav00324.wav,nak buat dalam kehidupan Apa sebenarnya yang Hampa sepatutnya buat
output-wav/f3wav00325.wav,alien versus Punya bawa atau hospital medical protector
output-wav/f3wav00326.wav,kita budaya melatah budaya menatangnya ada dekat kawasan kita Jah kawasan Nusantara saja
output-wav/f3wav00327.wav,Allah dah bagi segala rahsia kepada kita Allah berikan segala rahsia dalam kitab cuma
output-wav/f3wav00328.wav,untuk rupanya Nanti kita sebut perkataan rodents pagi sampai dekat sini ada retrieval ada
output-wav/f3wav00329.wav,semua boleh follow kan Okey dan sama sama kita sebutkan benda benda yang positif ni
output-wav/f3wav00330.wav,Untuk makluman kandungan ini siapa yang nak
output-wav/f3wav00331.wav,soalan ada pihak yang katakan rape masa kini
output-wav/f3wav00332.wav,Bang kita punya moment contoh moment moment kita tak rekod Tak apa kalau benda tu biarkan handphone dia jahlah nanti
output-wav/f3wav00333.wav,cuma dak dia gedik pakai dia dengan van punya Bila saya cuba memang tak baik sebab awak
output-wav/f3wav00334.wav,kumpulan Ukays
output-wav/f3wav00335.wav,betul dari situ jadi tak faham kan Macam budak budak juga
output-wav/f3wav00336.wav,tak boleh belajar macam mana driver ni sorang macam mana sebab aku tak kenal orang ni adalah daripada Jepun dan Malaysia Indonesia
output-wav/f3wav00337.wav,Cuba cari kat ruangan komen Kalaulah aku tak ada masalah dengan kau ni mana tu semua
output-wav/f3wav00338.wav,mana kita nak tahu
output-wav/f3wav00339.wav,sebab kadang kadang kita dah tahu dah Dia Katakanlah dia lepas baru berumur Dah 30 ke apa kan Lepas tu
output-wav/f3wav00340.wav,puncak tak ada berapa banyak lagu hiphop lagu Mimpi berapa minggu dekat Nabawan km dance dance wishes
output-wav/f3wav00341.wav,gejala tidak bermoral itu menjadi perhatian ramai selepas transkrip perbualan seorang ustaz dengan pelajarnya
output-wav/f3wav00342.wav,Tapi tertanya tanya adakah kau cedera stok ni boleh ke tak Sebab bayangkan kalau kau Friends bola di mana ni hilang dah
output-wav/f3wav00343.wav,dia principiatum Storm Sebab masa tu Cuti memang berubah dari segi jantina betting ialah
output-wav/f3wav00344.wav,baru nak nangis dia cuba dah lagu tu macam tangisan saya terus Menangis aising motivasi yang dah tengok
output-wav/f3wav00345.wav,dan mereka dikenali sebagai Tim yang sukakah
output-wav/f3wav00346.wav,esok masih ada tapi sekarang ada dekat Malaysia ni dah jadi lagi besar dari jauh epoxy tak jadi handphone industri kat Malaysia kalau you tengok dream chat kan
output-wav/f3wav00347.wav,estimate bank yang dalam peti tu Microsoft Excel and the fighting games g2m dari you look yang juga
output-wav/f3wav00348.wav,kita belajar ke WordPress and so sorry saya WhatsApp macam ni
output-wav/f3wav00349.wav,Dia nak ambil tu Kau orang dan kita sendiri pun
output-wav/f3wav00350.wav,Honda Tanah Melayu kan dekat Instagram Okey bonda Tanah Melayu okey jadi
output-wav/f3wav00351.wav,masa buat lagu tu I macam dah fikir
output-wav/f3wav00352.wav,tapi saya sedar contohlah kan kalau contoh Lawan dia pun tak setuju ke apa semua kan Okey
output-wav/f3wav00353.wav,esok last result result for summary report in university in the world
output-wav/f3wav00354.wav,jam mahal
output-wav/f3wav00355.wav,duit semua dalam penghantaran Saya tak tahulah
output-wav/f3wav00356.wav,the standing World Championship Sulawesi MP4 video
output-wav/f3wav00357.wav,Petron nak jadi watak apa lagi kalau dengan budaya tak apa semua tu takkan Sebab tu I mengekalkan syarat
output-wav/f3wav00358.wav,tertembak bersujud kepada berkumpulan
output-wav/f3wav00359.wav,jumpalah bilik komputer
output-wav/f3wav00360.wav,dia sendiri Macam mana kita nak gunakan kamus ni macam aku ingat dalam kamus aku yang aku dah pakai nak dekat
output-wav/f3wav00361.wav,Kalau dia buat apa apa boleh tu tak jadi banyak benda tu Jah yang membuatkan dia tak Bergerak kan
output-wav/f3wav00362.wav,tapi boleh kalau orang tak pakai tudung kita pakai ini kalau tak pakai Daripada hujung rambut sampai hujung kaki
output-wav/f3wav00363.wav,so benda tu sentiasa dekat dia dia dia bagi 20sen So saya boleh bagi enam kertas komputer lah
output-wav/f3wav00364.wav,sepatutnya daun tu
output-wav/f3wav00365.wav,Awak orang ni ada apa ni sneaker Nike Flex semua ini ditaja oleh
output-wav/f3wav00366.wav,dah lama sangat tak beli baju saya beli baju kat Tesco Sungai Petani harga baju 32
output-wav/f3wav00367.wav,tadi dia terkejut kut Apa komen Akim
output-wav/f3wav00368.wav,cara cara yang kita boleh gunakan untuk membaca kamu in adalah kamu
output-wav/f3wav00369.wav,magic dan tiada siapa pun boleh masuk tempat tu diorang macam kami yang ayah dia
output-wav/f3wav00370.wav,Lepas habis saya apa jual Streamyx apa semua kan dah belajar tentang menjual semua
output-wav/f3wav00371.wav,checkpoint kita batu apa nak buat seterusnya
output-wav/f3wav00372.wav,dia jadi diri dia sendiri sampai hari ini Dia masih Diri dia yang percaya aku
output-wav/f3wav00373.wav,zaman tak ada kacau kalau aku kacau
output-wav/f3wav00374.wav,novel Kerana ada boyfriend
output-wav/f3wav00375.wav,ketahui apa kebenaran yang ada di masa lampau tu apa yang best of course Sebab saya
output-wav/f3wav00376.wav,nombor telefon Kok durian
output-wav/f3wav00377.wav,apa yang ada di dalam pasu suatu pemikiran menjadi semakin tua semakin besar
output-wav/f3wav00378.wav,dia orang bawa aku jalan jalan lah aku dapat kenal budaya ataupun tempat dia melalui orang lokal dia tu yang aku rasa seronok tu
output-wav/f3wav00379.wav,sapu minyak kasturi foundation
output-wav/f3wav00380.wav,untuk orang orang yang suka Lily suka elemen yang seprise suka
output-wav/f3wav00381.wav,baju jersi Fiona nampak tak ada macam jual dah okey
output-wav/f3wav00382.wav,Tak adalah ekzos kepada Wan petik keletihan tak ada Sofia rasa macam suka Apa dia tekan apa isu semasa sekarang
output-wav/f3wav00383.wav,saya tahu Orang ramai macam mengatakan benda benda yang negatif dekat Susu bidan specialist sebab
output-wav/f3wav00384.wav,komen komen ini apa yang kita buat naik motor peratus pakai daripada baju kita cuba buat dekat YouTube
output-wav/f3wav00385.wav,tak naklah dia tulis kat mana Aku nak pergi tu Dia kata okey malam ikut dia yang best dekat situ Aku Tetap berkawan dengan dia berbual makan
output-wav/f3wav00386.wav,makin besar ke belum ada macam tulah kan sebab dia rasa macam
output-wav/f3wav00387.wav,Saya cakap saya terlampau saya pun nanti orang jadi bosan ke apa
output-wav/f3wav00388.wav,Google Awak kan masa tu saya dah tahu dah tentang Wet World semua So saya cuba bawa pada tahun 2000
output-wav/f3wav00389.wav,apalah tapi nampak pakai cincin macam
output-wav/f3wav00390.wav,jadi masa aku free datang tu Dia tanya aku Kenapa datang Bangkok Buat apa Ah cakaplah Aku nak pergi travel tempat ni tempat ni
output-wav/f3wav00391.wav,next jalan cerita seorang pelajar Kolej Melayu Kuala Kangsar mckk yang berwajah iras anakanda Yang Dipertuan Agong al sultan Abdullah riayatuddin al mustafa Billah Shah
output-wav/f3wav00392.wav,tiktok Bandar Baru aku tak cinta aku n dah settle kan istimewa
output-wav/f3wav00393.wav,nak cakap dia tu boleh nampak yang kaunter dekat gasing nombor dia ada dia punya power sendiri dia ada dia punya
output-wav/f3wav00394.wav,ayah saya tanya saya tanya dan jawapan dia tak nak komen
output-wav/f3wav00395.wav,boleh dapat
output-wav/f3wav00396.wav,dia tak boleh pilih dia nak jadi apa
output-wav/f3wav00397.wav,kat sini saya tanya dia okey Sekarang buat apa nak kerja Kenapa nak kerja ke apa semua
output-wav/f3wav00398.wav,my house and I have my mountain Alcatel aku nak cari
output-wav/f3wav00399.wav,grup Tino dan sebagainya jadi sebanyak banyak untuk
output-wav/f3wav00400.wav,Carilah boleh borak macam
output-wav/f3wav00401.wav,saya tak follow punya tu habis habis saja belajar saya simpan tadi saya terus kata okey
output-wav/f3wav00402.wav,Lepas tu macam kita baru nak pilih Kita baru nak pilih Kita baru nak nangis lain sebab saya rasa saya macam mudah tersentuh juga
output-wav/f3wav00403.wav,pergi kat tempat yang sama jika tapi tak pernah cerita dekat dia orang tu dia orang macam tu Dia sapu ubat mak dia pula yang sama
output-wav/f3wav00404.wav,Okey tidurlah kita nak buat 20
output-wav/f3wav00405.wav,masalah ada cover cita cita yang besar melayu ni kalau jodoh dia punya dulu kita bagi tahu yang nama Panglima Awang kan yang asalnya yang
output-wav/f3wav00406.wav,KL Racing Boy 3 price RM600 cinta cinta terus
output-wav/f3wav00407.wav,sehinggalah mereka berhubung pada tahun ini sembunyi selepas dia menyemak mesej di Facebooknya berdasarkan nama pada kad pengenalan
output-wav/f3wav00408.wav,bawa sejarah lama ke depan kita tahu nak jalan penting
output-wav/f3wav00409.wav,lagu enam Misha jadi hidup kita dapat Ilham tu dalam masa sehari
output-wav/f3wav00410.wav,tiga pilihan berrettini datang dengan jarak perbatuan yang berbeza dari paling tua sekali 250
output-wav/f3wav00411.wav,yang sepatutnya berlangsung di Melaka pun perlahan
output-wav/f3wav00412.wav,bertunang Orang lain pakai
output-wav/f3wav00413.wav,This is somehow I want to do it you ada duit so boleh tengok Ibnu kepala keras macam dia buka Star pun terpaksa dengar
output-wav/f3wav00414.wav,awak tu muda muda macam tu bolehlah Tak boleh macam ni nak jual
output-wav/f3wav00415.wav,sama dia ada tanggungjawab semua kan
output-wav/f3wav00416.wav,hari ini dipanggil sebagai ultra HD Horror Sandar Pada body kereta itu adalah stainless steel yang
output-wav/f3wav00417.wav,kalau kau setia boleh maafkan dia mak dia kau tidur betul betul
output-wav/f3wav00418.wav,saya sekarang tengah kasi sakit hati walaupun posting undergraduate tapi kita belajarlah bistik okey
output-wav/f3wav00419.wav,mak Jaga hati sendiri jahlah dia betul dua minggu tak ada pergi mana duduk rumah
output-wav/f3wav00420.wav,tapi dia tak ada rasa saya takkan simpan dengan parents tersalah Barang hantaran tu
output-wav/f3wav00421.wav,cakap ke habis saya belajar tu Sepatutnya dia punya rock dia siapa siapa yang masuk ni
output-wav/f3wav00422.wav,Dia orang punya settle CG kat Instagram post benda benda yang negatif macam penampakan pos makanan dia orang masak tengok air masak ni so nice ataupun beli kereta baru
output-wav/f3wav00423.wav,durian lagu perjalanan kehidupan
output-wav/f3wav00424.wav,penyanyi kumpulan lebih sayangkan kerja2 rumah Esok tapi Musang
output-wav/f3wav00425.wav,sama juga kuning berkahwinlah
output-wav/f3wav00426.wav,kena cop Nanti chat ku kenapa kita Tutuplah Itulah kau
output-wav/f3wav00427.wav,singgah Jah Sebab kita memang sayang gila kat dia tapi dia bukan tulis cerita yang sanggup dengan kita
output-wav/f3wav00428.wav,hari dua malam nak tunggu keputusan mungkin nak Kejap lagi nak tengok dia
output-wav/f3wav00429.wav,aku bilang bapak aku dah send to me gaduhan kan Tapi sebut yang Fiza mikrofon tu coastal yang kepala keras macam gitu pun
output-wav/f3wav00430.wav,terbaik untuk saya dengan hari baru kita boleh cerita
output-wav/f3wav00431.wav,pasti akan datang dalam soalan BI Amin dalam program kalau M Star
output-wav/f3wav00432.wav,kelakar
output-wav/f3wav00433.wav,boleh tengok binatang binatang yang kita nak faham apa sebenarnya
output-wav/f3wav00434.wav,tanya tak buat masalah Assalamualaikum apa khabar
output-wav/f3wav00435.wav,pokok manggis
output-wav/f3wav00436.wav,Ayang ke tak ada orang macam tulah suruh saya punya 15 minit
output-wav/f3wav00437.wav,tentera yang terlibat dengan perang dulu dulu tu tapi macam mana dia orang jumpa tentera tu tak boleh nak cerita kat
output-wav/f3wav00438.wav,Okey sate Yes I think that It is not just banyak lagi
output-wav/f3wav00439.wav,mana nombor handphone sampai sampai nenekku yang number of Duty
output-wav/f3wav00440.wav,Ana pula Ana ni macam ni sampai hati tahu dia macam tak sabar dia jenis
output-wav/f3wav00441.wav,TV3 Kalau dia tu macam tak bodek semua mesti badan saya adalah sikit sikit kan nak kata
output-wav/f3wav00442.wav,saya boleh Okey yang boleh saya cakapkan 10 000 memang saya ambil tapi saya masuk ke dalam akaun anak saya saya tak ada guna satu sen pun kasih
output-wav/f3wav00443.wav,nrl pastu saya masuk masuk mesti masuk dalam hati dalam masa urus itu saya
output-wav/f3wav00444.wav,wife with most picture Translate
output-wav/f3wav00445.wav,pergi sekolah pergi sekolah time
output-wav/f3wav00446.wav,kan musim raya saja kad raya kan Saya tengok apa saja boleh jual saya tengok tisu tu satu pek tu dua
output-wav/f3wav00447.wav,kau orang 10 baucer burger untuk Anda menangi
output-wav/f3wav00448.wav,yang menarik untuk diberikan kasut pun tak ada kau orang tak
output-wav/f3wav00449.wav,Okeylah dapat Tapi sampai sekarang sekarang juga lah aku tetap salahkan surrounding yang jadi
output-wav/f3wav00450.wav,yang sudah meninggal pada tahun 2013 menurut Khairul Nizam shahar Duan Shah
output-wav/f3wav00451.wav,tapi dalam masa yang sama saya dah tahu dah orang ni boleh buat macam ni sebab saya tanya dia
output-wav/f3wav00452.wav,makan roti adalah lepas Jah dia grab dia akan kerja dengan TNB dah suruh dia nak kerja
output-wav/f3wav00453.wav,tambah saya punya Aidil satu adalah nak bagi orang boleh iklan dekat Google
output-wav/f3wav00454.wav,iPhone notification
output-wav/f3wav00455.wav,orang yang betul betul berjaya macam abang masya allah masya allah Ya ya kalau kau ikut ikut tu pun tak percaya lagi
output-wav/f3wav00456.wav,tangan ke Ayah jam tangan kamera telefon nanti
output-wav/f3wav00457.wav,Thank you Jaafar kerana sudi meluangkan sedikit masa dengan kami tidak boleh jemput group
output-wav/f3wav00458.wav,tak pos ke nanti ada orang tanya tak Senyap je kan benda tu kan banyak bas yang lama macam sekarang kan saya bercuti
output-wav/f3wav00459.wav,apa smart fitness for a particular activity in Malay
output-wav/f3wav00460.wav,sama sama sayang sama sama baju tu berbeza
output-wav/f3wav00461.wav,Facebook satu dekat YouTube Apa itu tanya ke dekat dekat Facebook Facebook
output-wav/f3wav00462.wav,tidur dalam keadaan yang sempurna hidup pun walaupun kejap Tapi dia punya charge
output-wav/f3wav00463.wav,memang banyak menjual kan Tapi kalau tutup kekadang orang tu kan dia contohlah Ya ada juga yang datang interview
output-wav/f3wav00464.wav,dia pernah menang 3 World Championship nya dunia dan present to Menteri ada Championship
output-wav/f3wav00465.wav,dvd player with Sony so Apa cerita menu untuk orang yang diamati profesional
